fixture_id,id,type_id,participant_id,data_value,location
254125,21570979,34,108,3,away
254125,21571101,45,108,54,away
254125,21570801,45,59,46,home
254131,19436957,84,3513,2,home
254131,19437318,34,108,1,away
254131,19437065,34,3513,2,home
254131,19437303,83,3513,0,home
254131,19437286,52,3513,0,home
254131,19436832,45,3513,54,home
254131,19437829,83,108,1,away
254131,19437849,84,108,2,away
254131,19437444,45,108,46,away
254131,19437786,52,108,0,away
254132,19436933,34,59,5,home
254132,19436800,45,59,48,home
254132,19437238,45,44,52,away
254132,19437123,34,44,2,away
254134,21571088,34,1028,4,away
254134,21571067,52,1028,0,away
254134,21570989,34,108,8,home
254134,21570961,52,108,4,home
254137,21658080,45,581,50,home
254137,21658248,45,289,50,away
254137,21658124,34,581,2,home
254137,21658192,34,289,5,away
254141,19437431,52,591,4,home
254141,19437005,34,591,9,home
254141,19438392,83,598,0,away
254141,19437035,84,591,1,home
254141,19437537,45,591,61,home
254141,19437802,83,591,0,home
254141,19437842,34,598,2,away
254141,19437820,52,598,0,away
254141,19438406,84,598,2,away
254141,19437984,45,598,39,away
254143,19437229,45,598,54,away
254143,19437105,34,598,2,away
254143,19436764,45,776,46,home
254143,19436839,52,598,2,away
254143,19437091,52,776,0,home
254143,19436918,34,776,5,home
254146,21570983,34,598,4,away
254146,21570911,34,6789,8,home
254147,21570866,45,44,66,home
254147,21570941,34,44,4,home
254147,21571044,34,3562,7,away
254147,21571170,45,3562,34,away
254153,19436848,45,591,69,home
254153,19437046,45,289,31,away
254153,19436756,34,591,5,home
254153,19436950,34,289,0,away
254153,22503425,52,591,5,home
254153,22503424,52,289,0,away
254154,19437442,34,6789,4,away
254154,19437078,84,9257,0,home
254154,19436817,45,9257,51,home
254154,19437094,34,9257,2,home
254154,19436841,52,6789,3,away
254154,19438114,83,6789,0,away
254154,19438126,84,6789,1,away
254154,19437399,83,9257,0,home
254154,19437629,45,6789,49,away
254154,19437420,52,9257,0,home
254156,17328840,34,59,7,away
254156,17328841,34,2919,8,home
254156,17328852,45,2919,49,home
254156,17328854,1605,2919,60,home
254156,17328856,45,59,51,away
254156,17328858,52,2919,1,home
254156,17328900,1605,59,50,away
254156,17328906,52,59,0,away
254164,19436724,34,690,5,home
254164,19436947,52,79,1,away
254164,19437270,34,79,6,away
254164,19437226,84,690,3,home
254164,19437254,52,690,0,home
254164,19436921,83,690,1,home
254164,19437808,83,79,0,away
254164,19437019,45,690,40,home
254164,19437405,45,79,60,away
254164,19437827,84,79,3,away
254165,19436723,34,9257,10,home
254165,19436892,52,9257,4,home
254165,19436738,52,7047,1,away
254165,19436780,45,9257,59,home
254165,19436913,34,7047,5,away
254165,19437014,45,7047,41,away
254166,26625197,52,450,1,away
254166,26625198,52,7047,1,home
254167,21570865,34,450,6,away
254167,21570789,34,9257,2,home
254168,21570751,45,44,63,home
254168,21570819,34,44,5,home
254168,21570927,34,59,8,away
254168,21571053,45,59,37,away
254173,19436852,52,59,0,away
254173,19438170,84,59,1,away
254173,19436929,45,591,67,home
254173,19437146,34,591,4,home
254173,19437541,52,591,2,home
254173,19437729,45,59,33,away
254173,19437023,84,591,0,home
254173,19438156,83,59,0,away
254173,19437515,83,591,0,home
254173,19437573,34,59,5,away
254177,19436906,45,430,38,away
254177,19436582,34,690,5,home
254177,19436804,34,430,5,away
254177,19436693,45,690,62,home
254178,21571009,34,1842,4,away
254178,21570862,34,289,6,home
254178,21570886,52,289,5,home
254178,21570987,52,1842,1,away
254179,21570857,34,591,4,home
254179,21570794,45,591,62,home
254179,21571077,45,450,38,away
254179,21570952,34,450,5,away
254184,19437122,45,6842,45,away
254184,19436687,83,3520,0,home
254184,19436775,45,3520,55,home
254184,19436594,34,3520,7,home
254184,19436994,52,6842,0,away
254184,19436735,52,3520,1,home
254184,19437011,34,6842,8,away
254184,19437526,84,6842,3,away
254184,19436971,84,3520,1,home
254184,19437510,83,6842,0,away
254186,19437144,52,59,1,away
254186,19436999,34,581,2,home
254186,19437263,45,581,48,home
254186,19437454,52,581,2,home
254186,19437484,34,59,6,away
254186,19437650,45,59,52,away
254188,21570940,34,581,6,away
254188,21570742,45,1393,52,home
254188,21571059,45,581,48,away
254188,21570817,34,1393,7,home
254189,21570749,34,6819,10,home
254189,21570728,52,690,1,away
254189,21570806,52,6819,0,home
254189,21570821,34,690,1,away
254194,19437556,83,581,0,away
254194,19437499,52,581,1,away
254194,19436648,34,430,5,home
254194,19436714,52,430,1,home
254194,19437010,34,581,6,away
254194,19436777,83,430,0,home
254194,19436828,45,430,50,home
254194,19437572,84,581,0,away
254194,19436986,84,430,2,home
254194,19437165,45,581,50,away
254197,19436588,45,1393,42,home
254197,19436757,45,2919,58,away
254197,19436489,34,1393,11,home
254197,19436683,34,2919,6,away
254198,21571138,45,3513,49,away
254198,21570991,34,3513,2,away
254198,21570796,45,271,51,home
254198,21570846,34,271,5,home
254201,21570733,34,3562,3,home
254201,21570798,34,524,5,away
254202,26625199,52,266,1,away
254202,26625200,52,591,3,home
254203,26625201,52,690,3,home
254203,26625202,52,7758,0,away
254204,19437495,34,3513,0,away
254204,19436861,45,289,58,home
254204,19437052,84,289,0,home
254204,19438163,83,3513,0,away
254204,19438188,84,3513,1,away
254204,19437478,83,289,0,home
254204,19437172,34,289,3,home
254204,19437690,45,3513,42,away
254204,19437449,52,289,1,home
254204,19438102,52,3513,2,away
254209,21570977,45,430,47,away
254209,21570754,34,1028,6,home
254209,21570850,34,430,3,away
254209,21570823,45,1028,53,home
254210,26625204,52,3562,0,away
254210,26625203,52,1028,0,home
254215,19436863,34,598,6,home
254215,19437646,52,776,1,away
254215,19437205,52,598,1,home
254215,19437336,45,598,60,home
254215,19437841,45,776,40,away
254215,19437101,83,598,0,home
254215,19437605,84,598,2,home
254215,19437680,34,776,2,away
254215,19438219,83,776,2,away
254215,19438235,84,776,2,away
254218,17328883,45,44,56,home
254218,17328885,1605,44,45,home
254218,17328887,45,450,44,away
254218,17328889,34,450,5,away
254218,17328919,1605,450,64,away
254218,17328925,34,44,7,home
254220,21570709,34,598,5,home
254220,21570818,52,6789,0,away
254220,21570729,52,598,2,home
254220,21570966,45,6789,54,away
254220,21570829,34,6789,7,away
254220,21570791,45,598,46,home
254221,26625205,52,44,0,home
254221,26625206,52,9257,3,away
254222,21570649,34,591,5,home
254222,21570727,34,79,3,away
254222,21570635,52,79,0,away
254222,21570706,52,591,4,home
254227,19437108,45,3562,46,away
254227,19436631,52,2919,1,home
254227,19436491,45,2919,54,home
254227,19436559,83,2919,0,home
254227,19437598,52,3562,1,away
254227,19437682,84,3562,1,away
254227,19437663,83,3562,0,away
254227,19436654,34,2919,7,home
254227,19436930,34,3562,2,away
254227,19436904,84,2919,2,home
254229,19436333,45,3562,38,home
254229,19436715,45,6789,62,away
254229,19436468,34,3562,4,home
254229,19436618,52,6789,1,away
254229,19436637,34,6789,10,away
254229,19436354,52,3562,3,home
254230,17328941,45,289,54,home
254230,17328945,45,9257,46,away
254230,17328947,1605,289,50,home
254230,17328951,34,9257,4,away
254230,17328991,1605,9257,69,away
254230,17328997,34,289,1,home
254233,21570736,34,690,9,home
254233,21570799,34,44,4,away
254237,17328940,34,1393,2,away
254237,17328946,1605,44,52,home
254237,17328968,45,44,61,home
254237,17329008,1605,1393,42,away
254237,17329014,34,44,8,home
254237,17328972,45,1393,39,away
254237,21069237,84,1393,1,away
254237,21069232,52,1393,0,away
254237,21069223,83,44,0,home
254237,21069221,52,44,1,home
254237,21069214,84,44,2,home
254237,21069236,83,1393,0,away
254240,19436307,34,79,5,home
254240,19436698,45,108,40,away
254240,19436622,34,108,3,away
254240,19436503,45,79,60,home
254240,22503427,52,108,0,away
254240,22503426,52,79,3,home
254241,21570750,52,3562,1,home
254241,21570766,34,690,2,away
254241,21570735,45,3562,50,home
254241,21570868,45,690,50,away
254241,21570670,34,3562,5,home
254241,21570688,52,690,0,away
254243,21570583,34,59,6,home
254243,21570651,34,6819,4,away
254248,19436924,52,450,1,away
254248,19436423,83,108,0,home
254248,19436968,83,450,0,away
254248,19436983,84,450,1,away
254248,19436300,34,108,1,home
254248,19436473,45,108,35,home
254248,19436339,52,108,0,home
254248,19436600,84,108,3,home
254248,19436623,34,450,4,away
254248,19436721,45,450,65,away
254250,19436369,45,450,49,home
254250,19436234,34,450,3,home
254250,19436591,45,79,51,away
254250,19436501,34,79,2,away
254250,19436318,52,79,0,away
254250,19436477,52,450,3,home
254255,21570761,52,6789,3,away
254255,21570683,52,450,0,home
254255,21570696,34,450,5,home
254255,21570780,34,6789,3,away
254259,19436146,84,598,4,home
254259,19436574,83,598,0,home
254259,19436590,34,289,4,away
254259,19436115,34,598,4,home
254259,19436420,45,598,50,home
254259,19436989,83,289,1,away
254259,19436555,52,598,1,home
254259,19436927,52,289,0,away
254259,19437017,84,289,2,away
254259,19436691,45,289,50,away
254262,19436198,34,9257,3,home
254262,19436460,45,591,59,away
254262,19436267,45,9257,41,home
254262,19436375,34,591,2,away
254262,22503429,52,9257,1,home
254262,22503428,52,591,2,away
254263,21570702,34,79,6,away
254263,21570524,45,108,40,home
254263,21570593,52,79,0,away
254263,21570605,34,108,4,home
254263,21570679,52,108,3,home
254263,21570786,45,79,60,away
254265,21570756,45,430,55,away
254265,21570656,45,524,45,home
254265,21570674,34,430,2,away
254265,21570564,34,524,1,home
254270,17329011,1605,6789,73,home
254270,17329013,52,6789,4,home
254270,17329022,34,44,4,away
254270,17329024,34,6789,3,home
254270,17329040,45,6789,55,home
254270,17329044,45,44,45,away
254270,17329087,1605,44,76,away
254270,17329094,52,44,0,away
254270,21069248,83,44,0,away
254270,21069250,84,44,2,away
254270,21069226,83,6789,0,home
254270,21069234,84,6789,1,home
254272,19436028,34,6789,6,home
254272,19436208,45,6789,54,home
254272,19436440,45,59,46,away
254272,19436346,34,59,3,away
254272,22503430,52,59,0,away
254272,22503431,52,6789,1,home
254273,17329047,34,44,5,away
254273,17329049,34,9257,4,home
254273,17329062,1605,9257,92,home
254273,17329064,45,9257,44,home
254273,17329067,52,9257,1,home
254273,17329068,45,44,56,away
254273,17329100,1605,44,46,away
254273,17329106,52,44,1,away
254276,17329121,34,3562,0,away
254276,17329122,34,2919,7,home
254276,17329138,45,2919,53,home
254276,17329140,1605,2919,53,home
254276,17329142,45,3562,47,away
254276,17329144,52,3562,1,away
254276,17329185,1605,3562,52,away
254276,17329191,52,2919,0,home
254281,19436492,34,6842,4,away
254281,19436066,83,3562,0,home
254281,19436040,34,3562,6,home
254281,19436316,45,3562,55,home
254281,19436251,52,3562,3,home
254281,19436480,84,3562,0,home
254281,19436870,84,6842,2,away
254281,19436596,45,6842,45,away
254281,19436813,52,6842,2,away
254281,19436846,83,6842,0,away
254283,21570692,52,289,2,away
254283,21570572,52,59,1,home
254283,21570645,45,59,52,home
254283,21570813,45,289,48,away
254283,21570539,34,59,3,home
254283,21570715,34,289,4,away
254284,19436344,45,289,56,away
254284,19436044,34,2919,3,home
254284,19435926,45,2919,44,home
254284,19436241,34,289,7,away
254285,26625207,52,7047,0,away
254285,26625208,52,9341,2,home
254288,21570473,52,581,0,home
254288,21570630,34,9257,6,away
254288,21570607,52,9257,2,away
254288,21570712,45,9257,50,away
254288,21570415,45,581,50,home
254288,21570489,34,581,9,home
254293,19436811,83,3520,0,away
254293,19436019,45,581,56,home
254293,19436437,52,3520,0,away
254293,19436096,84,581,1,home
254293,19436820,84,3520,3,away
254293,19436200,34,581,5,home
254293,19436557,45,3520,44,away
254293,19435951,52,581,0,home
254293,19436470,34,3520,0,away
254293,19436416,83,581,1,home
254294,21570503,34,6789,4,home
254294,21570638,52,6789,2,home
254294,21570537,52,271,0,away
254294,21570676,34,271,2,away
254294,21570618,45,6789,45,home
254294,21570774,45,271,55,away
254296,19436367,45,690,47,away
254296,19435938,45,7047,53,home
254296,19436269,34,690,12,away
254296,19436079,34,7047,6,home
254296,22503432,52,690,1,away
254296,22503433,52,7047,1,home
254298,21570599,52,108,1,away
254298,21570746,34,108,10,away
254298,21570861,45,108,57,away
254298,21570534,45,598,43,home
254298,21570724,52,598,3,home
254298,21570625,34,598,4,home
254303,19436247,83,59,0,home
254303,19436087,45,59,57,home
254303,19436677,83,690,0,away
254303,19435995,84,59,1,home
254303,19435807,34,59,4,home
254303,19436688,84,690,2,away
254303,19436015,52,59,0,home
254303,19436279,34,690,3,away
254303,19436394,45,690,43,away
254303,19436262,52,690,0,away
254305,19436061,34,1028,4,away
254305,19435730,34,581,3,home
254305,19435918,45,581,55,home
254305,19436213,45,1028,45,away
254305,22503434,52,581,3,home
254305,22503435,52,1028,1,away
254306,26625210,52,3520,1,away
254306,26625209,52,79,1,home
254308,21570408,34,1842,9,home
254308,21570516,34,1028,3,away
254308,21570639,45,1028,45,away
254308,21570485,45,1842,55,home
254308,26386223,52,1028,2,away
254308,26386224,52,1842,0,home
254313,19436619,84,2919,2,away
254313,19435839,83,1393,0,home
254313,19436229,34,2919,2,away
254313,19435815,34,1393,5,home
254313,19435950,52,1393,1,home
254313,19436029,45,1393,51,home
254313,19436348,45,2919,49,away
254313,19436207,52,2919,1,away
254313,19436194,84,1393,0,home
254313,19436602,83,2919,0,away
254315,21570422,34,2919,6,home
254315,21570371,45,2919,60,home
254315,21570655,45,1393,40,away
254315,21570536,34,1393,4,away
254323,19436592,52,9257,3,away
254323,19435688,34,3513,6,home
254323,19435709,83,3513,0,home
254323,19436635,83,9257,0,away
254323,19435939,52,3513,3,home
254323,19436204,84,3513,2,home
254323,19436645,84,9257,2,away
254323,19436017,45,3513,53,home
254323,19436223,34,9257,3,away
254323,19436321,45,9257,47,away
254328,19435969,52,776,0,away
254328,19436263,34,776,8,away
254328,19436246,52,1393,0,home
254328,19436389,45,776,60,away
254328,19435837,34,1393,4,home
254328,19436065,45,1393,40,home
254331,21570413,52,79,1,home
254331,21570517,45,79,49,home
254331,21570716,45,289,51,away
254331,21570581,34,289,2,away
254331,21570384,34,79,7,home
254331,21570551,52,289,1,away
254335,17329147,45,690,63,home
254335,17329151,45,6842,37,away
254335,17329159,1605,690,41,home
254335,17329163,34,6842,4,away
254335,17329204,1605,6842,53,away
254335,17329210,34,690,3,home
254336,19437131,83,108,1,away
254336,19436727,45,108,52,away
254336,19436011,84,776,3,home
254336,19436463,45,776,48,home
254336,19435988,34,776,6,home
254336,19436626,83,776,0,home
254336,19437062,52,108,2,away
254336,19437163,84,108,3,away
254336,19436601,52,776,1,home
254336,19436640,34,108,5,away
254338,19435863,52,3562,2,away
254338,19435887,34,3562,2,away
254338,19435579,52,598,2,home
254338,19435683,34,598,5,home
254338,19436003,45,3562,52,away
254338,19435501,45,598,48,home
254339,26625212,52,3562,0,home
254339,26625211,52,108,0,away
254340,21570604,52,108,2,away
254340,21570697,52,581,0,home
254340,21570677,45,581,49,home
254340,21570575,34,581,6,home
254340,21570711,34,108,3,away
254340,21570812,45,108,51,away
254341,21570345,34,44,10,home
254341,21570498,52,59,1,away
254341,21570378,52,44,0,home
254341,21570643,45,59,47,away
254341,21570531,34,59,5,away
254341,21570466,45,44,53,home
254347,19436388,52,430,1,away
254347,19435470,34,450,5,home
254347,19435941,83,450,0,home
254347,19435526,84,450,0,home
254347,19435766,45,450,64,home
254347,19435958,34,430,4,away
254347,19436076,45,430,36,away
254347,19436462,84,430,3,away
254347,19435921,52,450,1,home
254347,19436449,83,430,0,away
254349,21570310,45,450,54,home
254349,21570483,34,450,7,home
254349,21570744,45,598,46,away
254349,21570606,52,598,2,away
254349,21570380,52,450,1,home
254349,21570632,34,598,0,away
254350,19435553,34,108,5,home
254350,19435865,52,108,0,home
254350,19435883,34,44,7,away
254350,19436006,45,44,52,away
254350,19435718,45,108,48,home
254350,19435653,52,44,2,away
254352,21570586,45,1842,33,away
254352,21570431,34,1842,5,away
254352,21570239,45,591,67,home
254352,21570294,34,591,5,home
254357,19435502,45,79,50,home
254357,19436533,83,591,0,away
254357,19436484,52,591,2,away
254357,19436008,83,79,0,home
254357,19435725,84,79,1,home
254357,19435985,52,79,1,home
254357,19436027,34,591,8,away
254357,19436162,45,591,50,away
254357,19435750,34,79,6,home
254357,19436546,84,591,6,away
254359,26625214,52,289,0,home
254359,26625213,52,44,1,away
254360,21570406,34,591,7,away
254360,21570276,34,690,2,home
254360,21570189,45,690,42,home
254360,21570562,45,591,58,away
254361,19435489,34,79,5,home
254361,19435960,45,581,35,away
254361,19435682,45,79,65,home
254361,19435612,52,79,2,home
254361,19435827,52,581,4,away
254361,19435852,34,581,2,away
254365,21570203,45,9257,62,home
254365,21570409,34,598,4,away
254365,21570561,45,598,38,away
254365,21570285,34,9257,6,home
254368,19436653,84,598,1,away
254368,19436068,84,9257,1,home
254368,19435651,83,9257,0,home
254368,19435817,45,9257,45,home
254368,19436587,52,598,1,away
254368,19435721,52,9257,2,home
254368,19436097,34,598,3,away
254368,19436258,45,598,55,away
254368,19435538,34,9257,2,home
254368,19436642,83,598,0,away
254371,21570198,45,79,57,home
254371,21570397,34,1028,3,away
254371,21570554,45,1028,43,away
254371,21570271,34,79,5,home
254372,19435708,52,7047,1,away
254372,19435403,34,591,7,home
254372,19435854,45,7047,36,away
254372,19435505,52,591,4,home
254372,19435733,34,7047,2,away
254372,19435580,45,591,64,home
254375,21570251,34,1028,4,home
254375,21570391,34,450,4,away
254375,21570569,45,450,45,away
254375,21570192,45,1028,55,home
254378,17329203,1605,6842,45,home
254378,17329205,34,108,2,away
254378,17329224,45,6842,54,home
254378,17329229,45,108,46,away
254378,17329278,1605,108,61,away
254378,17329284,34,6842,9,home
254379,19435443,84,690,0,home
254379,19435563,45,690,56,home
254379,19436252,52,1393,2,away
254379,19435901,45,1393,44,away
254379,19436299,83,1393,0,away
254379,19435318,34,690,3,home
254379,19435746,83,690,0,home
254379,19435720,52,690,4,home
254379,19435769,34,1393,2,away
254379,19436310,84,1393,1,away
254381,26625216,52,1842,1,home
254381,26625215,52,266,2,away
254382,21570460,34,6789,7,away
254382,21570357,34,289,6,home
254382,21570582,45,6789,50,away
254382,21570283,45,289,50,home
254383,19435631,45,690,52,away
254383,19435196,52,690,0,away
254383,19435492,52,776,2,home
254383,19435168,45,776,48,home
254383,19435515,34,690,4,away
254383,19435339,34,776,1,home
254384,17329225,1605,6819,57,home
254384,17329226,34,2919,1,away
254384,17329253,45,6819,46,home
254384,17329257,45,2919,54,away
254384,17329302,1605,2919,36,away
254384,17329309,34,6819,8,home
254385,26625218,52,6789,2,away
254385,26625217,52,591,2,home
254390,19435312,84,6842,2,home
254390,19435779,45,6789,46,away
254390,19436136,83,6789,0,away
254390,19435623,52,6842,1,home
254390,19435253,45,6842,54,home
254390,19435396,34,6842,6,home
254390,19435662,34,6789,4,away
254390,19436089,52,6789,1,away
254390,19435645,83,6842,0,home
254390,19436155,84,6789,0,away
254392,21658234,45,59,34,away
254392,21658038,34,591,5,home
254392,21658063,52,59,1,away
254392,21658136,52,591,2,home
254392,21657960,45,591,66,home
254392,21658154,34,59,2,away
254395,21570306,34,3562,3,home
254395,21570543,45,690,58,away
254395,21570403,34,690,2,away
254395,21570215,45,3562,42,home
254396,19435202,34,59,7,home
254396,19435322,45,59,56,home
254396,19435431,34,430,1,away
254396,19435539,45,430,44,away
254401,19435348,84,3520,5,home
254401,19435422,45,3520,53,home
254401,19435159,34,3520,6,home
254401,19436158,84,3513,3,away
254401,19436094,52,3513,0,away
254401,19435658,83,3520,0,home
254401,19435670,34,3513,3,away
254401,19436130,83,3513,1,away
254401,19435639,52,3520,4,home
254401,19435776,45,3513,47,away
254403,21570327,52,3562,3,home
254403,21570456,52,9257,2,away
254403,21570424,45,3562,59,home
254403,21570289,34,3562,13,home
254403,21570493,34,9257,5,away
254403,21570640,45,9257,41,away
254405,21570245,34,430,0,home
254405,21570298,45,430,49,home
254405,21570320,34,79,1,away
254405,21570469,45,79,51,away
254412,17329312,34,44,2,away
254412,17329313,34,108,2,home
254412,17329330,1605,108,66,home
254412,17329334,52,108,0,home
254412,17329375,1605,44,75,away
254412,17329380,52,44,0,away
254412,21069209,84,108,0,home
254412,17329328,45,108,41,home
254412,21069203,83,108,0,home
254412,17329331,45,44,59,away
254412,21069218,84,44,1,away
254412,21069215,83,44,0,away
254413,21570265,34,1393,7,home
254413,21570388,45,1393,46,home
254413,21570451,34,450,3,away
254413,21570419,52,1393,2,home
254413,21570595,45,450,54,away
254413,21570288,52,450,3,away
254414,26625220,52,1028,1,home
254414,26625219,52,690,1,away
254416,19435451,45,1028,47,home
254416,19435199,34,1028,3,home
254416,19435620,34,598,2,away
254416,19435762,45,598,53,away
254416,22503437,52,1028,2,home
254416,22503436,52,598,2,away
254418,21570269,34,289,10,home
254418,21570214,52,289,1,home
254418,21570351,52,581,1,away
254418,21570173,45,289,59,home
254418,21570373,34,581,3,away
254418,21570497,45,581,41,away
254422,19435641,45,3562,42,away
254422,19435147,52,430,1,home
254422,19435240,83,430,1,home
254422,19435500,84,430,2,home
254422,19436026,52,3562,1,away
254422,19436075,83,3562,0,away
254422,19435525,34,3562,4,away
254422,19435128,45,430,58,home
254422,19435265,34,430,6,home
254422,19436088,84,3562,4,away
254425,21570476,52,581,4,away
254425,21570566,45,598,60,home
254425,21570603,34,581,2,away
254425,21570584,52,598,0,home
254425,21570433,34,598,7,home
254425,21570722,45,581,40,away
254428,19434910,45,289,37,home
254428,19435320,34,450,3,away
254428,19434999,52,289,2,home
254428,19435112,34,289,3,home
254428,19435305,52,450,0,away
254428,19435421,45,450,63,away
254429,21570495,45,524,32,away
254429,21570132,45,6789,68,home
254429,21570207,34,6789,10,home
254429,21570329,34,524,2,away
254434,19435238,84,289,2,home
254434,19435635,34,581,6,away
254434,19435155,45,289,44,home
254434,19436257,84,581,3,away
254434,19435345,34,289,1,home
254434,19435622,52,581,0,away
254434,19435067,52,289,1,home
254434,19435604,83,289,0,home
254434,19435783,45,581,56,away
254434,19436243,83,581,0,away
254436,21570225,34,108,5,home
254436,21570309,45,108,62,home
254436,21570343,34,430,3,away
254436,21570528,45,430,38,away
254437,19435302,45,2919,43,away
254437,19434855,45,108,57,home
254437,19434977,34,108,4,home
254437,19435184,34,2919,3,away
254440,26625221,52,581,2,home
254440,26625222,52,7758,1,away
254444,19435180,45,59,43,home
254444,19434924,34,59,5,home
254444,19435488,45,79,57,away
254444,19435111,52,59,0,home
254444,19435089,84,59,1,home
254444,19435867,84,79,1,away
254444,19435340,83,59,0,home
254444,19435356,52,79,6,away
254444,19435391,34,79,10,away
254444,19435853,83,79,0,away
254449,21570339,52,108,1,away
254449,21570661,45,108,51,away
254449,21570457,45,581,49,home
254449,21570521,34,108,1,away
254449,21570300,34,581,7,home
254449,21570500,52,581,0,home
254450,19435388,34,1393,6,away
254450,19434988,34,3562,4,home
254450,19435560,45,1393,32,away
254450,19435182,45,3562,68,home
254450,22503439,52,3562,1,home
254450,22503438,52,1393,4,away
254455,19435257,52,450,1,away
254455,19436357,84,450,1,away
254455,19435893,45,450,50,away
254455,19435678,84,2919,2,home
254455,19435704,52,2919,0,home
254455,19434987,34,2919,9,home
254455,19435164,83,2919,0,home
254455,19435440,45,2919,50,home
254455,19435724,34,450,3,away
254455,19436343,83,450,0,away
254458,21570316,34,690,2,away
254458,21570142,45,271,57,home
254458,21570195,34,271,10,home
254458,21570470,45,690,43,away
254460,21570459,45,591,56,away
254460,21570128,45,598,44,home
254460,21570295,34,591,4,away
254460,21570176,34,598,9,home
254462,19434800,34,44,3,home
254462,19434905,52,44,3,home
254462,19435116,52,6789,3,away
254462,19435142,34,6789,4,away
254462,19434972,45,44,65,home
254462,19435264,45,6789,35,away
254466,19434917,45,591,59,home
254466,19434786,52,591,2,home
254466,19435359,52,776,0,away
254466,19435494,45,776,41,away
254466,19435070,83,591,0,home
254466,19435370,34,776,4,away
254466,19435082,34,591,10,home
254466,19435329,84,591,2,home
254466,19435868,83,776,0,away
254466,19435886,84,776,1,away
254470,21570270,52,9257,2,away
254470,21570414,45,9257,53,away
254470,21570293,34,9257,6,away
254470,21570141,34,524,5,home
254470,21570246,45,524,47,home
254470,21570165,52,524,1,home
254471,21570322,52,1028,2,home
254471,21570641,45,2919,39,away
254471,21570352,34,1028,7,home
254471,21570529,34,2919,3,away
254471,21570488,52,2919,3,away
254471,21570211,45,1028,61,home
254473,19435119,34,776,3,home
254473,19435598,45,591,77,away
254473,19435105,52,591,0,away
254473,19434899,45,776,23,home
254473,19435401,34,591,12,away
254473,19435384,52,776,0,home
254474,17329340,34,6842,3,away
254474,17329342,34,3682,12,home
254474,17329360,45,3682,61,home
254474,17329362,1605,3682,58,home
254474,17329364,45,6842,39,away
254474,17329366,52,6842,2,away
254474,17329404,1605,6842,30,away
254474,17329410,52,3682,2,home
254478,19436187,83,6842,1,away
254478,19435148,45,1393,54,home
254478,19435739,45,6842,46,away
254478,19436214,84,6842,3,away
254478,19435259,84,1393,4,home
254478,19435293,52,1393,3,home
254478,19435575,52,6842,3,away
254478,19435558,83,1393,0,home
254478,19435098,34,1393,6,home
254478,19435600,34,6842,1,away
254481,21570131,45,44,63,home
254481,21570514,45,3513,37,away
254481,21570185,34,44,4,home
254481,21570338,34,3513,5,away
254483,19434802,34,9257,7,home
254483,19434952,45,9257,50,home
254483,19435215,45,450,50,away
254483,19435074,34,450,2,away
254489,19434679,45,581,35,home
254489,19434788,52,581,3,home
254489,19435668,84,591,2,away
254489,19435134,34,591,2,away
254489,19435599,52,591,0,away
254489,19435640,83,591,0,away
254489,19434876,83,581,0,home
254489,19435118,84,581,0,home
254489,19435276,45,591,65,away
254489,19434890,34,581,3,home
254490,17329417,45,2919,32,home
254490,17329419,45,6789,68,away
254490,17329422,1605,2919,71,home
254490,17329426,34,6789,7,away
254490,17329461,1605,6789,55,away
254490,17329467,34,2919,4,home
254492,21658034,34,79,7,home
254492,21658079,45,79,64,home
254492,21658097,34,1393,2,away
254492,21658185,45,1393,36,away
254493,19434922,52,79,0,away
254493,19434739,52,59,0,home
254493,19434632,34,59,3,home
254493,19434803,45,59,40,home
254493,19434939,34,79,1,away
254493,19435049,45,79,60,away
254499,19434794,45,3562,51,home
254499,19435295,84,3562,2,home
254499,19434927,52,3562,0,home
254499,19434717,83,3562,0,home
254499,19435884,52,690,1,away
254499,19435325,34,690,4,away
254499,19435466,45,690,49,away
254499,19435963,84,690,3,away
254499,19434943,34,3562,5,home
254499,19435940,83,690,0,away
254501,21570410,45,289,53,away
254501,21570231,34,289,5,away
254501,21570122,34,59,8,home
254501,21570071,45,59,47,home
254502,21570130,34,59,3,home
254502,21570159,52,59,2,home
254502,21570301,34,3562,4,away
254502,21570275,52,3562,1,away
254502,21570461,45,3562,47,away
254502,21570248,45,59,53,home
254503,19434574,34,6789,4,home
254503,19434729,34,1393,4,away
254503,19434445,45,6789,59,home
254503,19434828,45,1393,41,away
254509,19435028,52,9257,2,away
254509,19434745,52,776,2,home
254509,19434824,45,776,46,home
254509,19435011,83,776,0,home
254509,19435511,84,9257,1,away
254509,19435178,45,9257,54,away
254509,19434507,34,776,6,home
254509,19434528,84,776,0,home
254509,19435053,34,9257,10,away
254509,19435498,83,9257,0,away
254511,21570274,52,450,1,home
254511,21570365,45,450,57,home
254511,21570208,34,450,8,home
254511,21570404,52,1842,0,away
254511,21570579,45,1842,43,away
254511,21570421,34,1842,5,away
254514,19434860,45,1028,46,away
254514,19434768,34,1028,0,away
254514,19434443,34,2919,4,home
254514,19434645,45,2919,54,home
254514,22503441,52,2919,1,home
254514,22503440,52,1028,2,away
254515,21570060,45,430,58,home
254515,21570360,45,598,42,away
254515,21570094,34,430,6,home
254515,21570193,34,598,2,away
254521,21570056,34,3562,5,home
254521,21570004,45,3562,62,home
254521,21570119,34,6819,2,away
254521,21570258,45,6819,38,away
254522,17329466,45,430,45,home
